Date,Avg_Temp_C,Max_Temp_C,Min_Temp_C,Precipitation_mm,Relative_Humidity_Percent,Wind_Speed_m_s
2016-08-27,28.98,36.15,23.26,0.0,42.97,2.53
2016-08-28,28.65,34.68,23.07,0.01,38.31,2.15
2016-08-29,27.62,32.13,24.57,0.01,47.62,2.23
2016-08-30,27.99,34.37,22.87,0.0,44.32,2.4
2016-08-31,28.7,35.12,22.36,0.0,43.2,3.27
2016-09-01,28.31,33.57,24.61,0.0,46.47,2.48
2016-09-02,26.63,32.28,22.39,0.0,54.91,2.62
2016-09-03,28.38,36.44,22.35,0.01,43.31,2.12
2016-09-04,29.07,37.24,23.06,0.03,42.86,2.34
2016-09-05,29.44,36.48,23.61,0.09,41.74,1.97
2016-09-06,28.8,34.86,24.07,0.23,45.01,1.92
2016-09-07,29.97,36.69,24.07,0.1,36.6,1.95
2016-09-08,30.67,39.06,23.17,0.04,25.58,1.96
2016-09-09,29.37,36.67,22.95,0.08,29.86,2.27
2016-09-10,28.68,33.92,24.68,0.36,39.68,1.94
2016-09-11,29.73,37.86,22.6,0.0,36.0,2.56
2016-09-12,29.89,36.93,23.71,0.02,31.47,2.73
2016-09-13,28.16,34.3,23.87,0.65,40.06,2.18
2016-09-14,27.65,33.06,23.48,0.13,44.1,2.09
2016-09-15,28.39,34.56,23.46,0.31,39.66,1.95
2016-09-16,29.38,37.22,22.54,0.49,33.94,1.57
2016-09-17,28.69,36.31,23.35,0.38,40.73,1.74
2016-09-18,29.26,36.31,23.65,0.03,35.72,1.74
2016-09-19,28.48,36.57,22.66,0.15,39.76,2.06
2016-09-20,27.77,35.71,21.64,0.07,44.52,1.68
2016-09-21,29.08,37.28,21.5,0.0,35.15,2.44
2016-09-22,29.31,37.53,21.82,0.0,33.91,2.36
2016-09-23,29.22,36.88,22.43,0.0,31.22,2.28
2016-09-24,28.66,36.79,21.35,0.0,33.32,2.07
2016-09-25,28.29,34.87,24.36,0.14,43.44,1.92
2016-09-26,27.84,35.26,23.26,0.44,44.01,1.85
2016-09-27,26.62,32.65,22.88,0.12,47.6,1.77
2016-09-28,27.73,35.72,21.68,0.22,46.99,2.25
2016-09-29,27.84,36.44,21.09,0.63,43.95,2.4
2016-09-30,27.47,34.88,21.15,1.43,41.23,2.29
2016-10-01,26.34,33.34,22.04,3.27,49.18,2.18
2016-10-02,26.16,34.03,19.58,0.15,43.23,2.46
2016-10-03,26.01,34.92,18.28,0.0,36.08,2.41
2016-10-04,25.77,34.97,18.24,0.0,35.56,2.29
2016-10-05,25.88,34.25,18.97,0.0,37.16,2.27
2016-10-06,26.43,34.4,21.22,0.0,37.84,2.28
2016-10-07,25.91,35.48,18.33,0.0,33.24,2.25
2016-10-08,25.8,34.41,19.4,0.11,32.11,2.22
2016-10-09,25.58,31.94,20.82,0.32,42.1,1.81
2016-10-10,25.64,32.54,20.78,1.24,43.57,1.92
2016-10-11,25.47,31.92,21.52,1.32,47.66,1.82
2016-10-12,25.86,32.41,21.79,0.31,46.61,2.06
2016-10-13,26.25,33.85,20.95,0.0,43.95,2.23
2016-10-14,25.85,34.26,19.8,0.0,42.41,2.44
2016-10-15,25.19,34.13,18.91,0.0,34.53,2.27
2016-10-16,23.36,32.39,16.39,0.0,36.98,2.79
2016-10-17,23.21,32.04,16.3,0.0,34.21,2.32
2016-10-18,23.43,32.27,16.6,0.0,33.46,2.2
2016-10-19,23.99,31.65,18.44,0.0,41.12,1.99
2016-10-20,24.34,31.68,18.72,0.0,47.73,2.07
2016-10-21,25.08,32.1,20.76,0.0,48.92,2.07
2016-10-22,24.88,32.36,19.84,0.0,43.24,2.13
2016-10-23,24.52,33.99,17.97,0.0,34.99,2.27
2016-10-24,23.89,33.46,17.03,0.0,33.12,2.35
2016-10-25,23.56,32.79,17.05,0.0,37.19,2.36
2016-10-26,22.53,31.63,16.19,0.0,49.54,3.06
2016-10-27,21.79,30.96,15.09,0.0,49.76,2.9
2016-10-28,21.9,31.71,14.31,0.0,39.05,2.94
2016-10-29,22.29,32.73,13.97,0.0,29.77,2.47
2016-10-30,22.63,33.12,14.19,0.0,31.79,2.4
2016-10-31,22.75,33.27,15.46,0.0,30.18,2.41
2016-11-01,22.16,32.05,15.12,0.0,35.24,2.31
2016-11-02,21.69,30.91,14.85,0.0,38.92,2.26
2016-11-03,21.73,30.85,14.74,0.0,41.87,2.38
2016-11-04,21.99,30.72,14.71,0.0,46.18,2.2
2016-11-05,22.69,31.74,15.51,0.0,42.53,2.03
2016-11-06,23.36,32.15,16.99,0.0,38.58,2.03
2016-11-07,22.99,31.16,17.74,0.0,43.13,2.14
2016-11-08,22.19,31.13,15.69,0.0,40.2,2.62
2016-11-09,20.84,27.12,15.93,0.0,34.42,2.29
2016-11-10,21.39,30.61,14.73,0.0,36.77,2.42
2016-11-11,21.38,30.34,15.17,0.0,20.92,2.28
2016-11-12,20.3,30.48,13.52,0.0,27.11,2.72
2016-11-13,19.76,29.47,12.06,0.0,42.99,3.11
2016-11-14,20.38,29.6,13.11,0.0,47.05,3.05
2016-11-15,20.75,30.2,13.7,0.0,44.82,2.61
2016-11-16,20.07,29.23,12.76,0.0,46.6,2.76
2016-11-17,20.35,28.41,13.7,0.0,57.92,3.3
2016-11-18,21.03,29.33,15.12,0.0,57.85,2.68
2016-11-19,21.52,30.55,14.43,0.0,44.34,2.15
2016-11-20,22.32,30.88,15.65,0.0,39.42,2.02
2016-11-21,22.41,30.87,15.9,0.0,43.75,2.18
2016-11-22,22.06,30.11,16.16,0.0,46.79,2.31
2016-11-23,22.01,30.15,16.44,0.0,51.09,2.15
2016-11-24,21.68,29.51,16.33,0.0,52.51,2.05
2016-11-25,21.71,29.7,14.98,0.0,50.23,2.0
2016-11-26,21.79,28.3,16.8,0.0,60.03,2.33
2016-11-27,22.01,29.11,16.53,0.23,66.03,2.87
2016-11-28,21.92,28.76,17.74,0.56,73.64,2.91
2016-11-29,21.8,29.71,16.61,0.34,67.67,3.06
2016-11-30,21.65,29.76,16.0,0.1,63.88,3.07
2016-12-01,21.09,29.28,15.2,0.01,54.71,3.16
2016-12-02,20.75,30.27,14.03,0.0,33.1,3.03
2016-12-03,20.91,30.41,13.82,0.0,34.41,2.95
2016-12-04,21.44,31.25,14.12,0.0,30.58,2.87
2016-12-05,21.22,30.94,14.18,0.0,38.32,2.52
2016-12-06,20.54,29.97,13.93,0.0,43.79,2.12
2016-12-07,20.69,29.17,14.85,0.0,47.94,1.97
2016-12-08,20.73,28.94,14.42,0.0,43.73,2.19
2016-12-09,21.34,29.41,15.69,0.0,41.54,1.97
2016-12-10,21.43,29.35,16.0,0.0,54.67,2.04
2016-12-11,21.02,29.24,15.89,0.0,54.48,2.23
2016-12-12,20.31,28.29,14.11,0.0,58.35,2.37
2016-12-13,20.1,27.87,14.67,0.0,63.18,2.41
2016-12-14,19.96,28.02,14.46,0.0,58.43,2.32
2016-12-15,20.99,29.72,15.25,0.0,53.91,1.88
2016-12-16,21.32,29.26,16.64,0.0,57.34,2.14
2016-12-17,20.49,29.88,13.71,0.0,50.22,2.28
2016-12-18,19.38,28.68,12.24,0.0,44.62,2.48
2016-12-19,20.06,28.39,13.55,0.0,43.51,3.21
2016-12-20,20.74,28.26,14.78,0.0,54.85,2.84
2016-12-21,20.87,28.85,15.22,0.0,67.85,2.76
2016-12-22,21.03,29.15,15.7,0.04,67.02,3.47
2016-12-23,20.71,29.53,14.45,0.0,54.39,3.18
2016-12-24,20.65,29.81,14.55,0.0,44.26,3.45
2016-12-25,20.0,29.53,12.94,0.0,44.5,3.08
2016-12-26,20.24,28.9,14.03,0.01,45.62,3.08
2016-12-27,20.43,28.91,13.62,0.0,54.58,2.44
2016-12-28,21.19,30.26,14.61,0.0,52.91,2.01
2016-12-29,20.71,29.03,14.15,0.0,50.72,2.04
2016-12-30,20.28,29.4,13.16,0.0,37.1,2.34
2016-12-31,20.08,29.21,13.22,0.0,28.83,2.51
2017-01-01,19.93,28.99,13.49,0.0,30.68,2.55
2017-01-02,20.23,29.48,13.99,0.0,36.38,2.36
2017-01-03,20.09,29.47,12.88,0.0,37.74,2.21
2017-01-04,20.25,29.1,14.71,0.0,42.37,2.19
2017-01-05,20.46,29.42,14.85,0.0,41.5,2.23
2017-01-06,19.33,28.84,12.37,0.0,35.18,2.71
2017-01-07,19.37,29.48,11.86,0.0,36.59,2.19
2017-01-08,20.67,30.25,14.34,0.0,34.27,1.87
2017-01-09,20.62,29.0,15.38,0.0,44.1,2.02
2017-01-10,19.84,28.35,14.75,0.0,53.41,2.49
2017-01-11,19.42,29.1,11.78,0.0,48.75,2.68
2017-01-12,18.95,28.51,10.22,0.0,43.05,2.15
2017-01-13,20.18,29.66,13.07,0.0,47.82,1.87
2017-01-14,20.42,29.38,15.01,0.0,45.45,2.12
2017-01-15,19.32,27.79,13.51,0.0,38.05,3.03
2017-01-16,18.87,28.57,11.93,0.0,36.13,2.9
2017-01-17,18.82,28.21,12.12,0.0,41.5,3.04
2017-01-18,19.22,28.35,12.43,0.0,48.43,3.29
2017-01-19,19.14,28.22,12.85,0.0,56.21,2.77
2017-01-20,19.68,28.3,13.37,0.0,60.77,2.34
2017-01-21,19.45,27.25,14.16,0.0,68.66,2.73
2017-01-22,20.01,28.65,14.48,0.0,64.03,2.77
2017-01-23,20.71,28.71,15.2,0.0,65.99,2.39
2017-01-24,21.52,29.07,16.44,0.0,64.12,2.32
2017-01-25,20.85,28.36,15.9,0.0,62.95,3.37
2017-01-26,19.53,27.43,14.31,0.0,63.89,3.43
2017-01-27,19.5,26.97,14.3,0.0,65.82,3.13
2017-01-28,20.97,29.45,15.13,0.0,55.03,1.92
2017-01-29,21.47,28.68,16.66,0.0,59.44,2.05
2017-01-30,21.39,29.25,16.43,0.0,63.19,2.73
2017-01-31,20.75,29.48,14.0,0.64,56.71,2.48
2017-02-01,21.2,28.9,16.16,1.9,66.02,2.16
2017-02-02,22.21,30.28,16.36,0.69,67.29,2.15
2017-02-03,20.73,27.47,15.45,0.63,60.54,2.53
2017-02-04,19.48,28.16,13.05,0.0,41.63,2.69
2017-02-05,18.8,27.23,12.95,0.0,43.73,3.2
2017-02-06,19.32,27.75,12.98,0.0,46.64,2.9
2017-02-07,19.56,27.33,14.44,0.0,61.17,3.21
2017-02-08,18.79,26.5,13.69,0.0,62.42,4.5
2017-02-09,19.01,27.62,13.04,0.0,60.79,3.9
2017-02-10,19.95,29.44,12.78,0.0,45.56,2.65
2017-02-11,20.71,29.35,14.15,0.0,40.3,2.69
2017-02-12,21.09,29.19,14.65,0.01,47.74,3.19
2017-02-13,21.62,28.92,15.27,0.13,54.81,2.98
2017-02-14,21.33,28.72,15.39,0.05,57.24,2.92
2017-02-15,22.18,30.28,16.78,0.13,56.04,2.31
2017-02-16,21.83,29.9,16.21,0.1,58.26,2.42
2017-02-17,22.26,30.06,16.29,0.14,55.62,1.89
2017-02-18,22.31,29.05,17.41,0.41,65.75,2.23
2017-02-19,21.58,29.09,16.01,0.03,58.35,2.87
2017-02-20,20.62,28.97,14.76,0.01,59.22,2.96
2017-02-21,20.14,28.34,14.53,0.0,55.99,2.7
2017-02-22,20.29,29.74,12.49,0.0,42.4,2.5
2017-02-23,21.45,30.64,14.0,0.0,41.8,1.95
2017-02-24,21.6,29.36,16.07,0.0,50.91,2.07
2017-02-25,20.77,27.57,16.4,0.0,62.99,2.52
2017-02-26,21.21,28.21,15.88,0.0,56.98,2.62
2017-02-27,21.5,29.05,15.55,0.0,47.52,3.22
2017-02-28,20.84,29.3,14.75,0.0,49.52,4.44
2017-03-01,20.56,29.26,13.73,0.0,42.61,4.27
2017-03-02,21.34,30.39,13.8,0.0,36.19,3.69
2017-03-03,22.66,31.07,15.51,0.0,40.88,2.4
2017-03-04,23.13,31.26,16.27,0.0,45.42,2.3
2017-03-05,23.49,30.6,17.49,0.0,45.34,2.07
2017-03-06,23.95,30.43,18.24,0.0,41.17,2.09
2017-03-07,24.51,31.0,19.61,0.0,39.54,2.2
2017-03-08,24.78,32.48,17.97,0.0,34.73,2.21
2017-03-09,24.7,32.36,18.63,0.0,28.98,2.6
2017-03-10,24.35,32.51,18.23,0.0,28.2,3.49
2017-03-11,23.57,32.2,16.64,0.0,30.49,3.31
2017-03-12,22.02,30.53,15.73,0.0,49.25,3.71
2017-03-13,22.57,31.19,15.55,0.0,47.7,2.72
2017-03-14,23.64,31.7,16.45,0.0,40.15,2.14
2017-03-15,23.57,31.5,17.29,0.0,42.24,2.38
2017-03-16,23.06,30.93,17.47,0.0,42.97,3.05
2017-03-17,23.58,31.72,16.97,0.0,43.44,2.53
2017-03-18,24.29,32.14,17.78,0.0,50.16,2.64
2017-03-19,23.91,32.32,17.37,0.0,50.74,3.16
2017-03-20,25.16,33.41,17.96,0.0,44.01,2.28
2017-03-21,24.98,33.26,18.12,0.0,54.57,2.66
2017-03-22,24.15,30.6,19.17,0.19,65.46,3.21
2017-03-23,24.33,32.27,18.05,0.04,65.47,3.14
2017-03-24,24.75,32.6,18.3,0.06,59.28,3.01
2017-03-25,24.25,31.39,17.28,0.0,56.94,2.91
2017-03-26,24.39,30.0,19.27,0.24,56.34,2.54
2017-03-27,23.43,28.52,19.2,0.73,62.72,2.33
2017-03-28,23.31,29.93,18.22,0.09,65.04,3.71
2017-03-29,23.45,29.98,18.33,3.25,58.68,2.77
2017-03-30,23.66,31.24,18.41,0.0,43.9,3.22
2017-03-31,23.33,31.94,16.09,0.0,30.51,3.83
2017-04-01,23.55,32.11,16.36,0.0,30.18,3.84
2017-04-02,23.99,32.88,16.57,0.0,31.34,3.07
2017-04-03,25.28,33.39,18.47,0.0,33.14,2.42
2017-04-04,25.34,33.31,19.01,0.0,36.06,2.59
2017-04-05,24.93,33.78,18.08,0.0,39.7,3.42
2017-04-06,23.82,32.47,17.65,0.0,41.73,4.34
2017-04-07,23.23,32.59,15.8,0.0,32.64,4.41
2017-04-08,23.3,32.99,15.08,0.0,29.7,3.73
2017-04-09,23.11,32.18,15.18,0.0,36.43,4.12
2017-04-10,23.13,32.41,14.46,0.0,29.78,4.24
2017-04-11,23.63,32.53,15.72,0.0,28.8,4.51
2017-04-12,23.39,32.58,15.4,0.0,29.55,4.06
2017-04-13,23.8,32.79,15.2,0.0,29.8,4.03
2017-04-14,25.13,33.85,17.46,0.0,35.75,3.61
2017-04-15,26.78,34.96,19.01,0.0,29.99,2.97
2017-04-16,28.03,36.26,21.86,0.19,36.32,2.27
2017-04-17,26.82,34.02,21.4,1.04,49.85,2.48
2017-04-18,25.81,32.99,21.16,0.56,55.38,2.44
2017-04-19,25.17,32.79,19.89,0.68,52.88,2.69
2017-04-20,25.78,33.64,20.13,0.15,47.99,2.65
2017-04-21,26.0,33.85,19.81,0.0,38.4,3.21
2017-04-22,25.49,34.21,18.92,0.0,26.95,3.82
2017-04-23,25.74,34.2,18.75,0.0,24.82,3.17
2017-04-24,26.36,34.54,19.87,0.0,29.46,3.18
2017-04-25,26.5,34.13,19.62,0.0,34.51,3.11
2017-04-26,27.11,33.52,20.43,0.33,39.55,2.17
2017-04-27,25.93,31.22,21.49,0.69,48.49,1.48
2017-04-28,26.7,33.88,20.42,0.05,37.55,2.23
2017-04-29,26.56,34.08,20.7,0.7,42.94,1.91
2017-04-30,26.38,32.86,20.17,0.45,51.77,2.23
2017-05-01,25.54,31.51,20.19,0.28,54.8,2.03
2017-05-02,26.62,32.84,21.88,0.16,44.99,1.72
2017-05-03,26.35,32.26,21.93,0.12,50.31,1.94
2017-05-04,26.07,31.69,21.15,0.2,55.95,2.08
2017-05-05,26.08,31.53,21.78,0.63,57.15,1.62
2017-05-06,24.44,28.26,21.46,0.25,65.77,1.77
2017-05-07,24.58,29.9,21.4,0.01,67.01,2.34
2017-05-08,25.2,31.95,19.64,0.0,64.46,2.98
2017-05-09,25.48,33.15,18.61,0.0,58.8,3.18
2017-05-10,27.12,34.78,20.87,0.0,49.61,2.68
2017-05-11,28.53,34.33,23.18,0.32,43.74,2.08
2017-05-12,28.11,34.42,24.37,0.57,49.14,1.76
2017-05-13,27.05,33.18,23.47,1.04,54.09,1.97
2017-05-14,26.31,31.09,22.2,5.96,58.35,1.87
2017-05-15,23.62,25.72,21.67,12.13,73.07,1.13
2017-05-16,26.32,32.44,21.44,4.57,56.17,2.0
2017-05-17,25.59,29.1,22.85,4.99,62.25,1.29
2017-05-18,27.8,34.83,22.79,0.97,53.27,1.96
2017-05-19,27.81,34.75,22.7,0.94,47.44,1.69
2017-05-20,28.88,37.34,21.63,0.35,38.41,2.08
2017-05-21,29.14,36.1,23.33,0.0,41.14,2.25
2017-05-22,28.6,34.24,24.84,0.02,51.75,1.79
2017-05-23,28.07,32.77,24.85,0.03,54.35,1.61
2017-05-24,26.54,29.65,23.54,0.06,61.56,1.47
2017-05-25,27.81,34.36,22.9,0.02,49.74,1.88
2017-05-26,28.27,34.8,22.85,0.0,40.03,2.11
2017-05-27,28.39,35.63,23.36,0.0,44.42,2.12
2017-05-28,27.6,32.67,23.22,0.0,47.98,1.77
2017-05-29,26.79,31.27,22.1,0.0,52.98,1.63
2017-05-30,26.13,29.69,23.67,0.0,57.21,1.15
2017-05-31,28.87,36.0,22.58,0.0,42.88,2.24
2017-06-01,30.37,38.58,22.93,0.0,29.02,2.41
2017-06-02,30.71,39.25,22.4,0.0,24.1,2.4
2017-06-03,30.5,37.49,23.7,0.0,28.61,2.25
2017-06-04,29.63,35.87,24.43,0.0,35.57,2.32
2017-06-05,29.02,34.42,24.42,0.0,37.0,2.3
2017-06-06,30.68,37.2,25.2,0.0,32.03,2.11
2017-06-07,30.57,37.37,23.67,0.0,26.56,2.39
2017-06-08,30.82,37.9,25.31,0.0,27.75,2.02
2017-06-09,31.41,38.45,25.04,0.0,30.76,2.09
2017-06-10,32.06,39.46,26.51,0.02,27.31,2.18
2017-06-11,31.15,38.12,24.72,0.02,26.11,2.29
2017-06-12,30.24,37.04,23.33,0.13,34.55,2.4
2017-06-13,30.26,37.15,25.12,0.01,32.04,2.39
2017-06-14,30.34,37.92,24.56,0.03,30.23,2.29
2017-06-15,31.09,38.25,25.6,0.0,27.42,1.8
2017-06-16,30.97,38.59,25.16,0.0,26.52,2.3
2017-06-17,30.4,35.31,26.68,0.0,29.65,1.83
2017-06-18,29.2,36.29,23.65,0.0,44.34,2.81
2017-06-19,29.03,37.02,22.92,0.0,43.45,2.56
2017-06-20,31.26,39.23,24.38,0.01,29.33,2.81
2017-06-21,32.09,39.21,25.7,0.0,25.13,2.68
2017-06-22,30.81,37.12,26.14,0.03,28.91,2.51
2017-06-23,30.73,36.72,25.48,0.3,30.72,2.19
2017-06-24,30.52,37.77,24.57,0.21,28.62,2.17
2017-06-25,31.29,38.76,23.95,0.11,27.55,2.18
2017-06-26,31.21,37.86,25.44,0.13,29.7,2.38
2017-06-27,29.2,33.68,26.32,0.45,36.16,2.01
2017-06-28,29.51,36.85,23.48,0.01,38.33,2.0
2017-06-29,31.26,37.56,25.98,0.38,29.88,2.28
2017-06-30,31.19,37.85,24.63,0.01,29.11,6.28
2017-07-01,30.36,36.54,25.23,0.03,30.76,4.52
2017-07-02,29.51,33.4,25.69,0.54,34.37,2.1
2017-07-03,30.9,38.81,24.4,1.08,33.36,1.75
2017-07-04,28.37,32.64,25.33,5.18,47.08,1.85
2017-07-05,28.78,35.93,21.84,0.2,43.19,2.27
2017-07-06,29.47,36.3,24.16,0.0,41.59,2.36
2017-07-07,29.27,34.27,24.38,0.0,41.49,3.28
2017-07-08,29.32,36.14,24.19,0.0,41.82,4.18
2017-07-09,30.2,36.94,24.52,0.0,34.16,3.66
2017-07-10,31.26,38.73,24.62,0.05,27.68,2.9
2017-07-11,31.38,38.89,25.39,0.0,22.72,1.74
2017-07-12,31.25,37.78,26.92,0.0,28.71,1.65
2017-07-13,31.23,38.59,24.65,0.0,32.68,1.67
2017-07-14,30.83,36.91,26.14,0.0,35.76,1.75
2017-07-15,31.27,38.07,26.25,0.0,31.84,1.78
2017-07-16,29.95,35.89,26.24,0.01,34.27,2.7
2017-07-17,32.73,40.89,25.24,0.0,24.65,2.47
2017-07-18,31.99,38.97,25.4,0.02,27.94,2.27
2017-07-19,29.41,33.64,25.59,0.27,38.28,3.99
2017-07-20,29.13,33.52,25.71,0.04,33.0,6.87
2017-07-21,30.5,37.59,25.32,0.03,34.02,6.79
2017-07-22,31.66,38.92,25.13,0.02,32.31,3.36
2017-07-23,31.74,38.46,26.21,0.1,32.53,3.2
2017-07-24,30.57,36.96,25.84,1.8,35.62,3.15
2017-07-25,28.58,33.6,24.26,3.86,41.65,5.32
2017-07-26,29.15,34.49,24.58,0.1,39.99,3.04
2017-07-27,27.26,30.94,24.13,4.22,49.82,1.83
2017-07-28,29.29,36.89,23.36,0.0,37.02,3.23
2017-07-29,30.32,37.06,25.06,0.35,36.77,1.77
2017-07-30,29.55,35.43,24.89,0.07,44.36,1.66
2017-07-31,29.34,37.36,22.36,0.0,43.82,1.65
2017-08-01,29.3,36.65,23.71,0.01,41.27,3.07
2017-08-02,29.79,36.97,23.57,0.03,42.44,4.08
2017-08-03,30.64,39.11,23.53,0.0,37.91,3.6
2017-08-04,30.54,37.75,23.7,0.0,39.26,4.4
2017-08-05,30.62,37.81,25.45,0.0,39.51,4.79
2017-08-06,29.72,34.82,24.92,0.0,41.07,3.33
2017-08-07,29.82,36.25,24.66,0.0,37.07,1.9
2017-08-08,28.58,34.5,23.53,0.0,43.46,1.77
2017-08-09,29.17,33.88,24.38,0.03,40.57,2.68
2017-08-10,30.78,37.52,25.61,0.03,37.72,1.99
2017-08-11,27.07,30.21,25.29,0.02,52.4,3.36
2017-08-12,27.92,34.13,23.2,0.0,48.76,2.88
2017-08-13,27.86,32.94,23.83,0.0,52.84,2.84
2017-08-14,29.47,35.42,24.21,0.26,44.9,2.49
2017-08-15,29.23,36.31,24.65,0.14,47.5,3.27
2017-08-16,28.94,35.45,24.0,0.1,42.72,1.96
2017-08-17,29.64,36.89,24.22,0.08,40.71,2.63
2017-08-18,30.63,38.49,24.26,0.06,36.98,2.69
2017-08-19,31.1,38.13,24.77,0.0,32.68,2.37
2017-08-20,29.36,34.26,26.15,0.0,40.88,2.59
2017-08-21,30.12,36.91,24.25,0.0,39.61,4.68
2017-08-22,31.78,39.68,24.87,0.01,34.57,3.85
2017-08-23,30.56,35.56,26.28,0.01,33.9,2.26
2017-08-24,28.5,34.31,23.73,5.56,49.88,2.55
2017-08-25,28.78,33.75,24.17,0.87,46.69,1.93
2017-08-26,29.98,37.78,23.65,0.35,40.56,2.68
2017-08-27,28.53,34.18,24.04,1.16,47.82,3.38
2017-08-28,28.8,34.07,24.58,1.08,46.66,3.28
2017-08-29,28.75,34.56,24.25,0.13,45.71,2.85
2017-08-30,29.3,35.71,23.93,0.12,43.85,2.72
2017-08-31,29.63,36.98,23.6,0.01,32.86,2.41
2017-09-01,27.08,30.14,24.77,0.2,52.5,1.92
2017-09-02,27.56,32.38,23.74,0.22,52.29,2.21
2017-09-03,28.82,34.9,23.16,0.09,46.29,2.06
2017-09-04,28.09,32.79,24.16,0.09,49.4,1.93
2017-09-05,28.27,33.0,24.52,0.13,44.91,2.14
2017-09-06,29.57,37.23,23.69,0.03,37.82,2.88
2017-09-07,30.55,38.82,23.07,0.01,31.99,1.68
2017-09-08,29.73,36.37,24.07,0.0,28.34,1.98
2017-09-09,28.27,33.97,24.13,0.0,40.04,1.78
2017-09-10,26.26,30.77,23.32,0.0,53.58,1.93
2017-09-11,28.14,35.43,22.79,0.0,42.84,1.72
2017-09-12,28.42,35.01,22.82,0.0,36.9,1.99
2017-09-13,27.86,34.87,22.39,0.14,45.98,2.11
2017-09-14,27.42,34.47,22.31,0.09,49.16,2.21
2017-09-15,27.27,33.84,22.04,0.02,46.91,1.81
2017-09-16,28.56,36.45,22.02,0.02,37.37,2.39
2017-09-17,27.69,35.28,22.25,0.15,47.99,2.11
2017-09-18,26.8,33.18,21.96,2.41,57.07,2.1
2017-09-19,25.86,30.93,22.95,3.31,57.58,1.67
2017-09-20,27.01,33.34,22.19,1.32,48.61,1.88
2017-09-21,28.73,37.46,21.49,0.4,39.19,1.95
2017-09-22,28.69,36.6,22.31,0.21,36.81,2.05
2017-09-23,29.08,38.23,21.99,0.0,33.98,2.08
2017-09-24,26.75,32.69,22.63,0.0,51.47,2.2
2017-09-25,26.38,31.45,22.09,0.0,50.39,1.82
2017-09-26,26.96,33.84,22.57,0.0,46.94,2.03
2017-09-27,27.0,33.66,23.27,0.0,50.25,2.0
2017-09-28,26.65,33.71,21.62,0.01,51.3,2.15
2017-09-29,26.46,33.86,21.5,0.0,48.16,2.37
2017-09-30,26.53,33.47,22.3,0.0,51.67,2.29
2017-10-01,26.3,34.16,20.56,0.0,51.9,2.14
2017-10-02,26.26,35.16,19.08,0.0,42.63,2.17
2017-10-03,26.97,36.53,19.23,0.0,35.12,2.39
2017-10-04,26.41,34.53,20.62,0.0,44.91,2.37
2017-10-05,26.88,35.57,20.41,0.0,42.61,2.32
2017-10-06,27.69,34.98,22.36,0.0,40.61,2.18
2017-10-07,26.94,35.3,21.1,0.0,38.66,2.05
2017-10-08,25.85,33.93,19.55,0.06,46.58,2.31
2017-10-09,25.55,33.79,19.35,0.11,52.51,2.27
2017-10-10,25.99,34.23,20.38,0.14,53.26,2.36
2017-10-11,26.73,35.29,20.79,0.02,48.41,2.54
2017-10-12,26.58,34.71,19.59,0.0,37.48,2.07
2017-10-13,26.4,35.0,19.1,0.14,37.39,2.57
2017-10-14,26.46,34.75,20.13,0.04,44.71,2.3
2017-10-15,26.05,35.04,18.6,0.0,31.9,2.18
2017-10-16,26.05,33.76,19.4,0.01,37.97,2.21
2017-10-17,26.32,33.0,21.15,0.09,46.16,2.23
2017-10-18,25.87,32.09,21.29,0.03,51.78,1.79
2017-10-19,25.63,33.71,20.07,0.0,51.52,2.21
2017-10-20,25.55,33.61,19.09,0.0,42.34,2.2
2017-10-21,25.84,34.09,19.13,0.0,36.05,2.22
2017-10-22,26.72,34.59,21.06,0.0,38.61,2.05
2017-10-23,27.04,34.05,22.82,0.0,33.71,2.15
2017-10-24,25.24,32.68,19.75,0.01,40.38,2.88
2017-10-25,23.75,32.76,17.36,0.65,52.47,2.6
2017-10-26,23.61,32.3,16.92,0.46,55.58,3.01
2017-10-27,23.46,32.06,16.83,1.45,57.69,2.81
2017-10-28,23.32,31.3,17.41,0.08,60.88,2.86
2017-10-29,22.72,30.65,17.07,0.0,61.31,3.13
2017-10-30,22.54,30.31,17.22,0.0,66.74,3.22
2017-10-31,23.16,31.68,16.25,0.0,57.48,2.26
2017-11-01,23.06,31.29,17.24,0.0,53.3,2.47
2017-11-02,22.72,30.6,17.22,0.0,43.96,2.34
2017-11-03,22.36,30.61,16.37,0.0,40.7,2.3
2017-11-04,22.24,30.57,16.16,0.11,53.15,2.69
2017-11-05,22.18,30.84,15.72,1.03,60.06,2.68
2017-11-06,21.67,29.33,16.13,0.61,66.06,3.0
2017-11-07,21.71,30.47,15.39,0.04,56.6,2.38
2017-11-08,21.37,29.98,14.38,0.0,49.06,2.53
2017-11-09,22.43,30.37,16.26,0.0,49.49,2.35
2017-11-10,23.32,30.9,17.59,0.0,48.96,2.38
2017-11-11,23.1,31.25,17.2,0.0,57.73,2.82
2017-11-12,22.57,30.43,16.82,0.0,61.74,2.63
2017-11-13,22.73,31.68,15.9,0.0,51.29,2.44
2017-11-14,22.49,32.29,14.92,0.0,35.74,2.36
2017-11-15,21.71,31.39,14.41,0.0,34.43,2.29
2017-11-16,20.57,30.43,13.35,0.0,36.8,2.4
2017-11-17,20.08,30.0,12.42,0.0,42.19,2.59
2017-11-18,19.74,29.56,11.76,0.0,42.9,3.05
